lowest_inv,any_inv,surf_inv,u10,v10,blh,t2m,lowest_inv_nosurf,any_inv_nosurf,surf_inv_nosurf,hour,year,month,day
0.04675391454061582,0.018281595871783338,0.028256259911352496,-2.803233660359051,0.6873693874386431,251.47397701933778,270.6365567299411,0.03461284154130681,0.018281595871783338,0.023991657307315107,19,2009,12,31
0.03902070873265842,-0.018751559775944317,0.008683648305405649,-2.43142728977408,-0.06078444484344955,182.65702341897077,270.08149786413,-0.018751559775944317,-0.018751559775944317,-0.018751559775944317,1,2010,1,1
0.05220346946774714,-0.031793058116354585,0.005520879054627114,-2.1474753001119953,-0.6266086139405075,186.11768404148438,269.3316040118229,-0.031793058116354585,-0.031793058116354585,-0.031793058116354585,7,2010,1,1
0.07721193392761898,-0.0019268520070500018,0.03049241302467536,-0.8921522308119563,-0.6091828696023734,298.4174421048857,270.4196371731873,0.032897473291127424,-0.0019268520070500018,0.015485310642038713,13,2010,1,1
0.08997482802942453,0.015696794398909333,0.04323557736323672,-0.05985629380476021,-1.3909068858299891,178.1925070433615,269.9602781118264,0.04582148065549973,0.015696794398909333,0.030484991916445475,19,2010,1,1
0.044379248198541305,0.029842707914094716,0.03801140869366884,2.6623034109417394,-2.0783268738747616,379.9410961589098,267.77145181517085,0.04152131093244634,0.029842707914094716,0.03568200942327053,1,2010,1,2
0.18387567625601386,-0.09707104440403555,5.146547166286608e-4,3.891104402982039,-2.432607631925795,411.50971786809924,261.9008822724367,0.027234408246013118,-0.09707104440403555,-0.04918955530197233,7,2010,1,2
0.1397741964305262,-0.08120976263867079,0.013513650061429456,3.7523607863170274,-2.4119786257607982,475.1753064196864,262.09080957665327,0.06896720293533008,-0.08120976263867079,-0.02026327700098818,13,2010,1,2
0.07451115879292947,-0.12552735880086174,-0.019594852880062748,4.439116824361404,-3.4941686013481514,520.612987875591,258.4444016429871,0.039617957120600525,-0.12552735880086174,-0.04644026646264289,19,2010,1,2
0.03980547534773295,-0.08546293597130898,0.0054637041143204,4.774455338714233,-3.9476223455588597,697.7671110402979,257.8461551731165,0.05844001148216762,-0.08546293597130898,-0.002107004836979437,1,2010,1,3
0.2528151501399588,-0.13057947077057064,0.008323389192567553,4.461660590032182,-3.7786182515735747,585.5730220035382,258.79530092597116,0.04459957450468664,-0.13057947077057064,-0.03708798476987871,7,2010,1,3
0.15046079725399275,-0.11370776661126455,-0.013963180055508947,3.9017132338859346,-3.757092332097056,531.2327250530757,264.1378038554314,0.037127148428560304,-0.11370776661126455,-0.04338550108560942,13,2010,1,3
0.13391487990626094,-0.11328479909751878,-0.031042572109230903,3.5017271562124903,-4.009765624999999,442.3650736474577,264.1549807434096,0.01884555255677469,-0.11328479909751878,-0.0691786866922007,19,2010,1,3
0.07589238197410425,-0.11283833338856994,-0.023768135429617903,3.188269355598946,-3.8402490091224166,478.7152188121813,263.1116074907886,0.044153108795735536,-0.11283833338856994,-0.04679273939076211,1,2010,1,4
0.11597522046285014,-0.09566115269155716,-0.016202797460918,3.195562926845374,-2.6692646156944244,459.3513696801011,260.96547802996463,0.03388439748986229,-0.09566115269155716,-0.04899373700857268,7,2010,1,4
0.14343434443905068,-0.1615030956642295,0.015960573544017663,3.4016063145569744,-2.896568074928614,569.1943228740843,265.0555404416973,0.08160923195720443,-0.1615030956642295,-0.014310400881640817,13,2010,1,4
0.10590521826432812,-0.04784232544338465,0.03336204243729501,3.3135861706512144,-1.3094159049545977,508.487467068463,264.4155786724509,0.06156527144482652,-0.04784232544338465,0.014850859371423818,19,2010,1,4
0.061485478874724886,-0.06236421008189609,-0.011187077442613835,3.2471152145189923,-1.3970571485375658,371.249818717635,263.34619470374855,0.03085313030803718,-0.06236421008189609,-0.02904376927702439,1,2010,1,5
0.15769330770314705,-0.09904489280150529,-0.013451218941118444,3.464927774014602,-0.846480505736375,349.6140855127595,263.99449953287007,0.01854007601907142,-0.09904489280150529,-0.05493878039618418,7,2010,1,5
0.1615952238291994,-0.0767216073539521,0.013099871879735032,2.9862042794763064,-0.5800972522144585,403.1618647634098,267.4544155399153,0.05822852772529586,-0.0767216073539521,-0.01936251285134934,13,2010,1,5
0.09536893879126264,0.03651619535315149,0.05204245835063783,2.931999784076714,-1.4562534270979917,430.21313558366927,267.3562618943254,0.050333134135426005,0.03651619535315149,0.042132264007852124,19,2010,1,5
0.03143059032834824,0.03143059032834824,0.03143059032834824,2.8169602739625947,-2.2273426140604222,496.04493918141003,266.9901487962749,0.044552578114271456,0.040722372295374495,0.04263747520482298,1,2010,1,6
0.09207246690772423,0.0230517294989977,0.05420069886839563,3.3021485248329516,-1.759666387338443,618.1190822091629,265.8981894890869,0.06375060359916461,0.0230517294989977,0.045273189433980864,7,2010,1,6
0.07759776633648391,0.019808978560301966,0.06315995253873831,4.351593969404264,-2.9179658639320576,764.8405257010779,266.804147637882,0.08125675902908824,0.019808978560301966,0.05974807768207787,13,2010,1,6
0.10519987869121068,-0.07016561089093556,0.02743942267346215,4.053717889180816,-2.1425202408850934,601.4497932564444,266.4581560371775,0.05989689958506233,-0.07016561089093556,0.007417596953976044,19,2010,1,6
0.07786975332675722,-0.05331740492683593,0.03220714473656069,3.395307321207786,-2.582392154949903,687.200208376134,266.22062421484986,0.05970891402339703,-0.05331740492683593,0.01976981490162037,1,2010,1,7
0.09474037597262681,-0.12677276314688243,-0.01674410997747189,3.6399734839288818,-1.4296022886984927,439.51200992813347,265.21847549337656,0.03085313030803718,-0.12677276314688243,-0.050505454233617304,7,2010,1,7
0.09088177650018069,0.023662682574404244,0.06778885883993974,3.481172546336192,-3.015729414887913,786.1064173127077,267.01027029362086,0.0807163005393022,0.023662682574404244,0.06096215110115433,13,2010,1,7
0.040645700748360734,0.040645700748360734,0.040645700748360734,2.487423464010333,-1.033038474532869,295.11528502233443,265.3063230061796,0.05402235078307513,0.05402235078307513,0.05402235078307513,19,2010,1,7
0.136537500483857,-0.018281595871783338,0.04421968271750673,1.1265093746199564,-3.410627532903568,466.03493561518474,264.17215763138785,0.05855750245820673,-0.018281595871783338,0.017396497185617744,1,2010,1,8
0.13320761548103183,-0.014991848542672414,0.04672519348587768,1.3799609754333408,-3.1863992050231666,480.37950598178713,263.30791478196846,0.06452604404102658,-0.014991848542672414,0.022307619984079187,7,2010,1,8
0.15937483303895356,-0.043095690011377884,0.06208473638900029,1.8260291623455824,-3.993108663500313,677.1880681018388,264.7286888018828,0.07808450267601302,-0.043095690011377884,0.035168965494563054,13,2010,1,8
0.09421040614209651,0.029302249424313233,0.05973957937681423,2.7251275814507467,-3.3068418497132104,684.1622238601869,263.9385519548838,0.059732412218606895,0.029302249424313233,0.048484609445734655,19,2010,1,8
0.03968342092668499,0.03968342092668499,0.03968342092668499,2.176286345157015,-3.907004985594239,644.0079937363644,259.2384646358097,0.05129656013895101,0.04441158894302248,0.05129656013895101,1,2010,1,9
0.009851271586279823,-0.14392644564868648,-0.019627851046139125,2.2313196554709744,-3.720959538690043,479.3492329720312,255.7348702564769,0.05047412330667385,-0.14392644564868648,-0.022683591107406757,7,2010,1,9
0.14942874609672677,-0.06316314871896565,0.04092560188091397,2.23993933058039,-3.1388627995125216,589.5091932459393,260.044796834331,0.07237444124048124,-0.06316314871896565,0.027281404636428305,13,2010,1,9
-0.11475662122562859,-0.11475662122562859,-0.11475662122562859,2.608927730456514,-1.8458981957175917,221.8073977896978,257.18950728411977,0.008882317788604724,-0.04036989936725604,0.0035403947446638996,19,2010,1,9
-0.17529604583650443,-0.17529604583650443,-0.17529604583650443,2.0332328909372963,-0.9222056153234134,104.64686450078113,254.6797185663851,-0.05009815218334552,-0.06241120647231128,-0.0562546793278284,1,2010,1,10
-0.24655636468274167,-0.24655636468274167,-0.24655636468274167,1.5371042831972965,1.3542884997914932,56.3561193255523,255.13858685951806,-0.09775249206506487,-0.09775249206506487,-0.09775249206506487,7,2010,1,10
0.19702530083487507,-0.014498386443303844,0.027784819930859486,1.6707092473932337,2.3698506293800987,441.0177935577768,264.36993722725157,0.06454954223623645,-0.014498386443303844,0.016276416547372417,13,2010,1,10
0.02051342679864031,0.018493079628656234,0.019545858200820134,2.9194017973783377,2.8202292422370188,400.2031320174439,266.6588802424089,0.014192909905600572,0.014192909905600572,0.014192909905600572,19,2010,1,10
0.0039061626367771743,0.0018093610310120313,0.0028848806670948267,2.466537328168288,2.305401001423618,241.54108851502372,265.8024896846367,-0.01362895322060922,-0.01362895322060922,-0.01362895322060922,1,2010,1,11
-0.01761721756110155,-0.01761721756110155,-0.01761721756110155,2.2522057913130196,2.084760326789303,219.4298446902609,265.51833488065387,-0.005263595726580661,-0.016190256498277905,-0.010726926112429282,7,2010,1,11
0.07971683216890656,0.04929921354627595,0.06904214536361203,2.278893631555632,-0.29692890671978056,609.0315459179819,270.50012316257107,0.07622814525458352,0.04929921354627595,0.06773746405277961,13,2010,1,11
